#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,CW14,SAMN05425708,PRJNA330772,GCA_002163815.1,Complete,4.28252,44.1,chromosome:NZ_CP016767.1/CP016767.1,,1,4091,2017-06-02T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/163/815/GCF_002163815.1_ASM216381v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,NRS6118,SAMEA8103434,PRJEB43128,GCA_905311435.1,Contig,4.27957,43.3,,CAJNPV01,62,4397,2021-05-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/311/435/GCA_905311435.1_NRS6118,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/311/435/GCF_905311435.1_NRS6118
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,2014-3557,SAMN13012109,PRJNA576869,GCA_009914705.1,Complete,4.27931,43.5521,chromosome:CP045672.1; plasmid pGMrib:CP045673.1,,2,0,2020-01-22T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/914/705/GCF_009914705.1_ASM991470v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,NRS6096,SAMEA8103425,PRJEB43128,GCA_905311035.1,Contig,4.27597,43.3,,CAJNPR01,50,4300,2021-05-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/311/035/GCA_905311035.1_NRS6096,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/311/035/GCF_905311035.1_NRS6096
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,MB8_B7,SAMN13190552,PRJNA587401,GCA_009662215.1,Complete,4.2756,43.3349,chromosome:NZ_CP045821.1/CP045821.1; plasmid pBs001:NZ_CP045822.1/CP045822.1,,2,4328,2019-11-14T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/662/215/GCF_009662215.1_ASM966221v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,GM5,SAMN07285925,PRJNA392213,GCA_002277775.1,Scaffold,4.27128,43.3,,NKJH01,19,4368,2017-08-29T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/277/775/GCF_002277775.1_ASM227777v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,GL-4,SAMN30680087,PRJNA877089,GCA_025161015.1,Complete,4.27121,43.5,chromosome:NZ_CP104097.1/CP104097.1,,1,4253,2022-09-13T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/161/015/GCF_025161015.1_ASM2516101v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,MB415,SAMN06011219,PRJNA353160,GCA_001888825.1,Scaffold,4.26609,43.1,,MQSR01,244,4324,2016-12-04T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/888/825/GCF_001888825.1_ASM188882v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,ZW,SAMN25982035,PRJNA807447,GCA_022370975.1,Complete,4.26448,43.6,chromosome:NZ_CP092369.1/CP092369.1,,1,4233,2022-02-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/370/975/GCA_022370975.1_ASM2237097v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/370/975/GCF_022370975.1_ASM2237097v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,MB9_B1,SAMN13190553,PRJNA587401,GCA_009662175.1,Complete,4.26392,43.5,chromosome:NZ_CP045820.1/CP045820.1,,1,4235,2019-11-14T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/662/175/GCF_009662175.1_ASM966217v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,KATMIRA1933,SAMN02732193,PRJNA245170,GCA_000691185.1,Contig,4.26379,43.4,,JMEF01,125,3940,2014-05-15T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/691/185/GCA_000691185.1_ASM69118v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/691/185/GCF_000691185.1_ASM69118v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,MS1577,SAMN03793169,PRJNA288072,GCA_001187765.1,Contig,4.26356,43.3,,LFOC01,24,4354,2015-07-27T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/187/765/GCF_001187765.1_BSMS1577
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SRCM117109,SAMN30618680,PRJNA875553,GCA_025021505.1,Complete,4.26266,43.3049,chromosome:NZ_CP103995.1/CP103995.1; plasmid unnamed1:NZ_CP103996.1/CP103996.1,,2,4262,2022-09-07T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/021/505/GCF_025021505.1_ASM2502150v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SB-14,SAMN08707800,PRJNA438195,GCA_003011815.1,Scaffold,4.26218,44,,PXUR01,31,4121,2018-03-19T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/011/815/GCF_003011815.1_ASM301181v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,SK7B5,SAMN19718448,PRJNA738327,GCA_021733645.1,Contig,4.2619,67.4,,JAHREJ01,120,3702,2022-01-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/733/645/GCA_021733645.1_ASM2173364v1,
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,GXA-28,SAMN02903909,PRJNA254440,GCA_000735115.1,Contig,4.26142,43.6,,JPNZ01,13,4302,2014-07-28T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/735/115/GCA_000735115.1_ASM73511v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/735/115/GCF_000735115.1_ASM73511v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,CH109a_4T,SAMN12612711,PRJNA561254,GCA_008180345.1,Scaffold,4.26097,44,,VTEK01,22,4116,2019-09-01T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/180/345/GCF_008180345.1_ASM818034v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,NRS6094,SAMEA8103424,PRJEB43128,GCA_905311015.1,Contig,4.26014,43.4,,CAJNPS01,47,4359,2021-05-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/311/015/GCA_905311015.1_NRS6094,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/311/015/GCF_905311015.1_NRS6094
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,168(rho6),SAMN16794159,PRJNA678363,GCA_015645705.1,Contig,4.25373,43.2,,JADOXT01,93,4309,2020-11-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/645/705/GCA_015645705.1_ASM1564570v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/645/705/GCF_015645705.1_ASM1564570v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SH1,SAMN16686676,PRJNA675018,GCA_015654205.1,Complete,4.25317,43.6465,chromosome:NZ_CP064818.1/CP064818.1; plasmid p_unnamed:NZ_CP064819.1/CP064819.1,,2,4216,2020-11-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/654/205/GCA_015654205.1_ASM1565420v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/654/205/GCF_015654205.1_ASM1565420v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,BS49,SAMEA2780588,PRJEB7327,GCA_000953615.1,Complete,4.25165,43.5,chromosome I:NZ_LN649259.1/LN649259.1,,1,4298,2014-11-19T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/953/615/GCA_000953615.1_BS49Ch,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/953/615/GCF_000953615.1_BS49Ch
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,FUA2114,SAMN12561567,PRJNA515923,GCA_008017615.1,Contig,4.25127,43.4,,VRTW01,28,4300,2019-08-19T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/017/615/GCF_008017615.1_ASM801761v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,s-2,SAMN15579836,PRJNA647640,GCA_013867545.1,Contig,4.25102,43.2,,JACEIY01,19,4258,2020-07-28T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/867/545/GCA_013867545.1_ASM1386754v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/867/545/GCF_013867545.1_ASM1386754v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,KR2-7,SAMN10054328,PRJNA490618,GCA_003594755.2,Contig,4.24866,43.9,,QZDE02,4,3990,2018-09-25T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/594/755/GCF_003594755.2_ASM359475v2
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,DNKAS,SAMN15042623,PRJNA635534,GCA_013342875.1,Scaffold,4.24824,43.6,,JABUOT01,19,4051,2020-06-14T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/342/875/GCA_013342875.1_ASM1334287v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/342/875/GCF_013342875.1_ASM1334287v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,DSM 28592,SAMN29593102,PRJNA856830,GCA_024623085.1,Contig,4.24649,43.2,,JANJZP01,29,4419,2022-08-10T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/623/085/GCF_024623085.1_ASM2462308v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,BGSC 3A28,SAMN04487778,PRJEB16928,GCA_900110305.1,Scaffold,4.24624,43.3,,FODG01,23,4293,2016-10-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/110/305/GCA_900110305.1_IMG-taxon_2623620441_annotated_assembly,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/110/305/GCF_900110305.1_IMG-taxon_2623620441_annotated_assembly
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SRCM117108,SAMN30470311,PRJNA872770,GCA_024799885.1,Complete,4.24338,43.5,chromosome:NZ_CP103350.1/CP103350.1,,1,4220,2022-08-31T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/799/885/GCF_024799885.1_ASM2479988v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,BL-01,SAMN08819054,PRJNA448044,GCA_013393725.1,Complete,4.24213,44,chromosome:NZ_CP028812.1/CP028812.1,,1,4052,2020-07-08T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/393/725/GCA_013393725.1_ASM1339372v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/393/725/GCF_013393725.1_ASM1339372v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,30-7,SAMN07267374,PRJNA390877,GCA_010578025.1,Contig,4.24145,43.2,,NJRA01,15,4348,2020-02-13T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/578/025/GCA_010578025.1_ASM1057802v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/578/025/GCF_010578025.1_ASM1057802v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,NRS6181,SAMEA8103449,PRJEB43128,GCA_905318255.1,Contig,4.24115,43.5,,CAJNQP01,65,4316,2021-05-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/318/255/GCA_905318255.1_NRS6181,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/318/255/GCF_905318255.1_NRS6181
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,DJ9192,SAMN16051102,PRJNA661285,GCA_020104495.1,Contig,4.24094,43.5,,JACVER01,8,3738,2021-09-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/104/495/GCA_020104495.1_ASM2010449v1,
Bacillus subtilis KCTC 1028 = ATCC 6051a,Bacteria;Terrabacteria group;Firmicutes,ATCC 6051a,SAMN09843504,PRJNA486318,GCA_003417435.1,Contig,4.24029,43.3,,QVMX01,82,4152,2018-08-22T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/417/435/GCF_003417435.1_ASM341743v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,WAUSV36,SAMN04857057,PRJNA312098,GCA_001641145.1,Scaffold,4.23887,43.3,,LWLQ01,2,0,2016-05-10T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/641/145/GCF_001641145.1_ASM164114v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,MD32,SAMN16302825,PRJNA666566,GCA_014878105.1,Contig,4.23886,43.4,,JADAQW01,54,4149,2020-10-11T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/878/105/GCA_014878105.1_ASM1487810v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/878/105/GCF_014878105.1_ASM1487810v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,51_TX,SAMN09074949,PRJNA463105,GCA_004361725.1,Scaffold,4.23698,43.8,,SNWK01,10,4128,2019-03-22T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/361/725/GCF_004361725.1_ASM436172v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,TS4,SAMN06643048,PRJNA380448,GCA_010634645.1,Scaffold,4.23614,43,,NBBO01,44,4255,2020-02-14T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/634/645/GCA_010634645.1_ASM1063464v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/634/645/GCF_010634645.1_ASM1063464v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,NRS6103,SAMEA8103427,PRJEB43128,GCA_905310995.1,Contig,4.23601,43.4,,CAJNPO01,60,4254,2021-05-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/310/995/GCA_905310995.1_NRS6103,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/310/995/GCF_905310995.1_NRS6103
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,HJ0-6,SAMN05520947,PRJNA338086,GCA_001704095.1,Complete,4.23512,43.5,chromosome:NZ_CP016894.1/CP016894.1,,1,4203,2016-08-12T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/704/095/GCF_001704095.1_ASM170409v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,UMX-103,SAMD00051050,PRJDB4745,GCA_001895065.1,Contig,4.23463,43.4,,BDCV01,39,4242,2016-11-22T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/895/065/GCF_001895065.1_ASM189506v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,BS34A,SAMEA2247639,PRJEB7328,GCA_000952895.1,Complete,4.23362,43.5,chromosome I:NZ_LN680001.1/LN680001.1,,1,4282,2014-11-20T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/952/895/GCA_000952895.1_BS34ACh,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/952/895/GCF_000952895.1_BS34ACh
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,YB-15,SAMN26037833,PRJNA808224,GCA_022453545.1,Complete,4.23304,43.5,chromosome:NZ_CP092631.1/CP092631.1,,1,4177,2022-03-03T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/453/545/GCA_022453545.1_ASM2245354v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/453/545/GCF_022453545.1_ASM2245354v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,PK5_26,SAMN07514323,PRJNA398615,GCA_003600785.1,Contig,4.23191,43.5,,NQYE01,1,4188,2018-09-28T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/600/785/GCF_003600785.1_ASM360078v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,JAAA,SAMN13053465,PRJNA578252,GCA_009363835.1,Complete,4.23092,43.2876,chromosome:NZ_CP045425.1/CP045425.1; plasmid unnamed1:NZ_CP045426.1/CP045426.1,,2,4112,2019-10-28T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/363/835/GCF_009363835.1_ASM936383v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,S37,SAMN29198484,PRJNA850612,GCA_024262185.1,Scaffold,4.22997,43.3,,JAMXMJ01,10,4298,2022-07-13T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/262/185/GCF_024262185.1_ASM2426218v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,A52,SAMN13907376,PRJNA602784,GCA_009996815.1,Contig,4.2278,43.4,,JAACYL01,59,4150,2020-01-29T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/996/815/GCF_009996815.1_ASM999681v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,G25-60,SAMN03654030,PRJNA283681,GCA_015844655.1,Scaffold,4.2276,43.3,,LDGA01,100,4102,2020-12-08T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/844/655/GCA_015844655.1_ASM1584465v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/844/655/GCF_015844655.1_ASM1584465v1
Bacillus subtilis subsp. subtilis str. 168,Bacteria;Terrabacteria group;Firmicutes,168,SAMN14645746,PRJNA626600,GCA_012931705.2,Complete,4.22717,43.5,chromosome:NZ_CP051860.2/CP051860.2,,1,4226,2020-04-29T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/931/705/GCA_012931705.2_ASM1293170v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/931/705/GCF_012931705.2_ASM1293170v2
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,ATCC 21228,SAMN06544785,PRJNA378318,GCA_002982175.1,Complete,4.22665,43.3906,chromosome:NZ_CP020023.1/CP020023.1; plasmid pLDW-15:NZ_CP020024.1/CP020024.1,,2,4176,2018-03-08T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/982/175/GCF_002982175.1_ASM298217v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,MB8_B10,SAMN13190550,PRJNA587401,GCA_009662195.1,Complete,4.22536,43.5,chromosome:NZ_CP045824.1/CP045824.1,,1,4204,2019-11-14T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/662/195/GCF_009662195.1_ASM966219v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,NRS6183,SAMEA8103450,PRJEB43128,GCA_905319155.1,Contig,4.22528,43.4,,CAJNQR01,73,4256,2021-05-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/319/155/GCA_905319155.1_NRS6183,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/319/155/GCF_905319155.1_NRS6183
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,NRS6202,SAMEA8103456,PRJEB43128,GCA_905319535.1,Contig,4.22447,43.4,,CAJNQU01,42,4313,2021-05-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/319/535/GCA_905319535.1_NRS6202,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/319/535/GCF_905319535.1_NRS6202
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,CMIN-4,SAMN16424893,PRJNA668852,GCA_014961985.1,Complete,4.22382,43.3167,chromosome:NZ_CP063151.1/CP063151.1; plasmid unnamed1:NZ_CP063152.1/CP063152.1,,2,4091,2020-10-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/961/985/GCA_014961985.1_ASM1496198v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/961/985/GCF_014961985.1_ASM1496198v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,Mori2,SAMN10845435,PRJNA515431,GCA_013620675.1,Contig,4.22295,43.5,,SDXS01,70,4153,2020-07-24T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/620/675/GCA_013620675.1_ASM1362067v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/620/675/GCF_013620675.1_ASM1362067v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,CTXW 7-6-2,SAMN28229765,PRJNA837730,GCA_023571865.1,Scaffold,4.22168,43.4,,JAMKCC01,15,4246,2022-05-28T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/571/865/GCA_023571865.1_ASM2357186v1,
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,MB8_B1,SAMN13190551,PRJNA587401,GCA_009662255.1,Complete,4.22128,43.5,chromosome:NZ_CP045823.1/CP045823.1,,1,4188,2019-11-14T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/662/255/GCF_009662255.1_ASM966225v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,NRS6148,SAMEA8103445,PRJEB43128,GCA_905315695.1,Contig,4.22107,43.4,,CAJNQL01,61,4233,2021-05-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/315/695/GCA_905315695.1_NRS6148,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/315/695/GCF_905315695.1_NRS6148
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SRCM102749,SAMN08707592,PRJNA438180,GCA_009913535.1,Complete,4.22096,43.5739,chromosome:NZ_CP028213.1/CP028213.1; plasmid unnamed1:NZ_CP028214.1/CP028214.1,,2,4179,2020-01-22T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/913/535/GCF_009913535.1_ASM991353v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,Bsi,SAMN23961033,PRJNA788304,GCA_021398545.1,Complete,4.22064,43.5,chromosome:NZ_CP089592.1/CP089592.1,,1,4253,2022-01-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/398/545/GCA_021398545.1_ASM2139854v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/398/545/GCF_021398545.1_ASM2139854v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,14-22,SAMN10970816,PRJNA523307,GCA_012689485.1,Contig,4.21939,43.8,,SIRO01,35,4026,2020-04-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/689/485/GCA_012689485.1_ASM1268948v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/689/485/GCF_012689485.1_ASM1268948v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,N4,SAMN27578149,PRJNA826691,GCA_023078435.1,Complete,4.21818,43.5,chromosome:NZ_CP095736.1/CP095736.1,,1,4167,2022-04-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/078/435/GCA_023078435.1_ASM2307843v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/078/435/GCF_023078435.1_ASM2307843v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,DE0174,SAMN11792334,PRJNA543692,GCA_007678335.1,Contig,4.218,43.4,,VEEJ01,175,4384,2019-07-30T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/678/335/GCF_007678335.1_ASM767833v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,QB5413,SAMN05781321,PRJNA343182,GCA_001750765.1, Chromosome,4.21796,42.7,chromosome:NZ_CP017313.1/CP017313.1,,1,5072,2016-10-03T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/750/765/GCF_001750765.1_ASM175076v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,QB5412,SAMN05781320,PRJNA343182,GCA_001750745.1, Chromosome,4.21795,43.5,chromosome:NZ_CP017312.1/CP017312.1,,1,4255,2016-10-03T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/750/745/GCF_001750745.1_ASM175074v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,BEST3145,SAMD00163116,PRJDB8028,GCA_019704475.1,Complete,4.21711,43.5,chromosome:NZ_AP024628.1/AP024628.1,,1,4175,2021-05-14T23:06:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/704/475/GCA_019704475.1_ASM1970447v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/704/475/GCF_019704475.1_ASM1970447v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,G7,SAMN09273200,PRJNA473387,GCA_004328925.1,Complete,4.21613,43.7,chromosome:NZ_CP029609.1/CP029609.1,,1,4178,2019-03-06T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/328/925/GCF_004328925.1_ASM432892v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,2C-9B,SAMN05958281,PRJNA351914,GCA_002799585.1,Contig,4.21586,44.4,,MOXE01,879,4000,2017-11-29T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/799/585/GCF_002799585.1_ASM279958v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,LBUM979,SAMN17016247,PRJNA683031,GCA_016065415.1,Complete,4.21565,43.5,chromosome:NZ_CP065789.1/CP065789.1,,1,4260,2020-12-15T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/065/415/GCA_016065415.1_ASM1606541v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/065/415/GCF_016065415.1_ASM1606541v1
